time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2015-07-23 09:00:00,18.34,0,365.7,84.53,0,0,0
2015-07-23 10:00:00,18.59,0,389.77,82.86,0,0,0
2015-07-23 11:00:00,18.87,4.05,404.15,84.1,0,0,0
2015-07-23 12:00:00,18.86,32.27,402.64,86.81,0,0,0
2015-07-23 13:00:00,19.81,130.44,403.32,84.73,0,0,0
2015-07-23 14:00:00,20.32,110.66,402.49,83.6,0,0,0
2015-07-23 15:00:00,21.99,465.95,385.38,71.54,0,0,0
2015-07-23 16:00:00,22.91,686.25,375.38,65.16,0,0,0
2015-07-23 17:00:00,23.31,669.93,385.3,62.41,0,0,0
2015-07-23 18:00:00,24.51,931.05,359.18,56.18,0,0,0
2015-07-23 19:00:00,25.2,792.84,368.28,56.43,0,0,0
2015-07-23 20:00:00,25.64,728.46,368.7,56.26,0,0,0
2015-07-23 21:00:00,25.69,514.02,374.08,58.34,0,0,0
2015-07-23 22:00:00,25.44,307.83,382.56,64.11,0,0,0
2015-07-23 23:00:00,24.42,186.7,371.98,74.83,0,0,0
2015-07-24 00:00:00,23.1,82.87,376.02,81.14,0,0,0
2015-07-24 01:00:00,21.96,7.15,364.08,87.2,0,0,0
2015-07-24 02:00:00,20.62,0,360.8,93.41,0,0,0
2015-07-24 03:00:00,19.98,0,359.23,94.87,0,0,0
2015-07-24 04:00:00,19.6,0,356.19,96.17,0,0,0
2015-07-24 05:00:00,19.43,0,363.66,96.74,0,0,0
2015-07-24 06:00:00,19.47,0,370.69,96.69,0,0,0
2015-07-24 07:00:00,19.22,0,356.33,97.17,0,0,0
2015-07-24 08:00:00,19.02,0,354.58,97.74,0,0,0
2015-07-24 09:00:00,18.76,0,352.81,97.78,0,0,0
2015-07-24 10:00:00,18.54,0,351.33,98.08,0,0,0
2015-07-24 11:00:00,18.68,8.16,352.41,97.96,0,0,0
2015-07-24 12:00:00,19.18,66.82,362.77,96.89,0,0,0
2015-07-24 13:00:00,21.17,258.47,356.8,87.43,0,0,0
2015-07-24 14:00:00,21.65,186.94,359.04,87.78,0,0,0
2015-07-24 15:00:00,22.24,239.56,382.87,84.75,0,0,0
2015-07-24 16:00:00,24.25,656.17,383.06,72.14,0,0,0
2015-07-24 17:00:00,24.69,596.77,385.35,69.82,0,0,0
